station_name,demand_count,supply_count,net_demand,supply_demand_ratio,gap_type
Van Sinderen Ave & Truxton St,265,478,-213,0.55,严重过剩
Winthrop St & Nostrand Ave,440,653,-213,0.67,严重过剩
Bridge St & York St,994,1207,-213,0.82,严重过剩
Amsterdam Ave & W 183 St,311,526,-215,0.59,严重过剩
Halsey St & Broadway,638,856,-218,0.75,严重过剩
Lexington Ave & E 111 St,3243,3464,-221,0.94,严重过剩
10 St & 4 Ave,1480,1704,-224,0.87,严重过剩
Flushing Ave & Woodward Ave,518,743,-225,0.7,严重过剩
E 1 St & Bowery,4410,4642,-232,0.95,严重过剩
St. Nicholas Terrace & Convent Ave,892,1124,-232,0.79,严重过剩
Morris Ave & E 163 St,1854,2088,-234,0.89,严重过剩
30 St & 4 Ave,387,621,-234,0.62,严重过剩
Broadway & W 220 St,395,629,-234,0.63,严重过剩
Brook Ave & E 157 St,593,829,-236,0.72,严重过剩
41 Ave & 77 St,103,339,-236,0.3,严重过剩
Metropolitan Ave & Meeker Ave,2257,2493,-236,0.91,严重过剩
St. Nicholas Ave & W 126 St,3037,3274,-237,0.93,严重过剩
Chauncey St & Malcolm X Blvd,619,860,-241,0.72,严重过剩
Keegan Rd & 2 Ave,27,271,-244,0.1,严重过剩
Jefferson St & Cypress Ave,453,698,-245,0.65,严重过剩
Milton St & Franklin St,2898,3145,-247,0.92,严重过剩
Eastern Pkwy & Washington Ave,1976,2224,-248,0.89,严重过剩
Clarkson Ave & E 37 St,241,489,-248,0.49,严重过剩
Wales Ave & E 147 St,575,824,-249,0.7,严重过剩
Clarkson Ave & Nostrand Ave,585,834,-249,0.7,严重过剩
W 129 St & Convent Ave,1261,1511,-250,0.83,严重过剩
Goulden Ave & Bedford Park Blvd W,42,297,-255,0.14,严重过剩
Front St & Gold St,1832,2089,-257,0.88,严重过剩
Hunts Point Ave & Bryant Ave,163,425,-262,0.38,严重过剩
Eastern Pkwy & Kingston Ave,1978,2241,-263,0.88,严重过剩
Steinway St & 19 Ave,177,445,-268,0.4,严重过剩
4 Ave & Shore Road Dr,348,616,-268,0.56,严重过剩
31 St & Northern Blvd,1317,1586,-269,0.83,严重过剩
Gerard Ave & E 146 St,272,542,-270,0.5,严重过剩
University Ave & W Burnside Ave,373,645,-272,0.58,严重过剩
Wyckoff Ave & Jefferson St,143,416,-273,0.34,严重过剩
E 161 St & River Ave,1254,1530,-276,0.82,严重过剩
72 St & Broadway,150,427,-277,0.35,严重过剩
N 9 St & Wythe Ave,610,892,-282,0.68,严重过剩
President St & 4 Ave,3487,3771,-284,0.92,严重过剩
57 St & Grand Ave,85,371,-286,0.23,严重过剩
Andrew Ave N & Hall of Fame Tce,187,475,-288,0.39,严重过剩
Hart St & Wyckoff Ave,335,623,-288,0.54,严重过剩
Coffey St & Ferris St,322,613,-291,0.53,严重过剩
Bronx Shore Comfort Station,122,419,-297,0.29,严重过剩
Sunken Meadow Comfort Station,225,523,-298,0.43,严重过剩
Church Ave & Story St,324,622,-298,0.52,严重过剩
Adam Clayton Powell Blvd & W 126 St,2257,2556,-299,0.88,严重过剩
Melrose Ave & E 150 St,2461,2762,-301,0.89,严重过剩
Roebling St & N 4 St,2628,2930,-302,0.9,严重过剩
Willis Ave & E 143 St,1234,1536,-302,0.8,严重过剩
Rogers Pl & E 165 St,244,546,-302,0.45,严重过剩
N 15 St & Wythe Ave,1510,1813,-303,0.83,严重过剩
Goulden Ave & W 197 St,402,705,-303,0.57,严重过剩
Clinton St & Tillary St,4508,4812,-304,0.94,严重过剩
61 St & 39 Ave,993,1298,-305,0.77,严重过剩
Home St & Westchester Ave,583,892,-309,0.65,严重过剩
Amsterdam Ave & W 136 St,1205,1518,-313,0.79,严重过剩
Van Dam St & Greenpoint Ave,610,926,-316,0.66,严重过剩
Walnut Ave & E 136 St,61,380,-319,0.16,严重过剩
24 St & 41 Ave,969,1289,-320,0.75,严重过剩
Grand Ave & 55 St,94,419,-325,0.22,严重过剩
Brook Ave & E 141 St,533,859,-326,0.62,严重过剩
Wyckoff Ave & Stanhope St,439,777,-338,0.56,严重过剩
58 St & 2 Ave,141,488,-347,0.29,严重过剩
5 Ave & 37 St,347,695,-348,0.5,严重过剩
Audubon Ave & W 192 St,150,503,-353,0.3,严重过剩
River Ave & E 151 St,567,922,-355,0.61,严重过剩
3 Ave & E 174 St,371,726,-355,0.51,严重过剩
Duane St & Hudson St,3004,3364,-360,0.89,严重过剩
Morris Ave & E 142 St,841,1202,-361,0.7,严重过剩
New York Ave & Lenox Rd,199,564,-365,0.35,严重过剩
Sheridan Ave & E 172 St,902,1267,-365,0.71,严重过剩
Morris Ave & E 171 St,497,864,-367,0.58,严重过剩
31 St & Astoria Blvd,1672,2039,-367,0.82,严重过剩
36 St & Hunters Point Ave,269,638,-369,0.42,严重过剩
49 Ave & 21 St,1993,2363,-370,0.84,严重过剩
2 Ave & 39 St,109,480,-371,0.23,严重过剩
3 Ave & Schermerhorn St,2290,2661,-371,0.86,严重过剩
47 Ave & Skillman Ave,145,521,-376,0.28,严重过剩
Old Fulton St,1216,1603,-387,0.76,严重过剩
53 St & 2 Ave,328,716,-388,0.46,严重过剩
Lenox Ave & W 126 St,3160,3548,-388,0.89,严重过剩
Vernon Blvd & 47 Rd,1209,1598,-389,0.76,严重过剩
57 St & 1 Ave,199,592,-393,0.34,严重过剩
Bayard St & Baxter St,2963,3357,-394,0.88,严重过剩
Albee Square W & Fulton St,617,1014,-397,0.61,严重过剩
2 Ave & 32 St,21,422,-401,0.05,严重过剩
Wilson Ave & Moffat St,410,816,-406,0.5,严重过剩
Greenpoint Ave & Monitor St,327,735,-408,0.44,严重过剩
Metropolitan Ave & Stewart Ave,92,505,-413,0.18,严重过剩
Bay St & Court St,230,648,-418,0.35,严重过剩
White St & Moore St,855,1274,-419,0.67,严重过剩
E 188 St & Creston Ave,368,789,-421,0.47,严重过剩
Grand Concourse & E 156 St,548,971,-423,0.56,严重过剩
Van Brunt St & Van Dyke St,729,1155,-426,0.63,严重过剩
St Mary's St & Jackson Ave,642,1071,-429,0.6,严重过剩
24 St & 38 Ave,955,1384,-429,0.69,严重过剩
Stanton St & Mangin St,2489,2918,-429,0.85,严重过剩
Harrison Pl & Porter Ave,209,639,-430,0.33,严重过剩
33 St & Queens Blvd,581,1017,-436,0.57,严重过剩
State St & Smith St,2445,2883,-438,0.85,严重过剩
Tiebout Ave & E Fordham Road,247,687,-440,0.36,严重过剩
Roosevelt Island Tramway,937,1379,-442,0.68,严重过剩
Warren St & Smith St,2181,2630,-449,0.83,严重过剩
35 Ave & 37 St,782,1233,-451,0.63,严重过剩
Railroad Ave & Kay Ave,26,478,-452,0.05,严重过剩
Great Jones St,9039,9497,-458,0.95,严重过剩
Water St & Fletcher St,503,965,-462,0.52,严重过剩
Pier 40 - Hudson River Park,5825,6294,-469,0.93,严重过剩
11 St & 43 Ave,185,654,-469,0.28,严重过剩
Leonard St & Church St,4606,5080,-474,0.91,严重过剩
58 St & Pier 4,85,562,-477,0.15,严重过剩
Courtlandt Ave & E 149 St,480,967,-487,0.5,严重过剩
W 168 St & Ft Washington Ave,252,749,-497,0.34,严重过剩
E 5 St & Cooper Sq,5194,5692,-498,0.91,严重过剩
6 St & 7 Ave,4889,5395,-506,0.91,严重过剩
E 103 St & Lexington Ave,2297,2804,-507,0.82,严重过剩
St Nicholas Terrace & Convent Ave,431,940,-509,0.46,严重过剩
Albany St & Greenwich St,2765,3278,-513,0.84,严重过剩
E 149 St & Eagle Ave,574,1094,-520,0.52,严重过剩
3 St & Hoyt St,1337,1858,-521,0.72,严重过剩
N 12 St & Bedford Ave,3595,4117,-522,0.87,严重过剩
Ashland Pl & Dekalb Ave,1706,2230,-524,0.77,严重过剩
John St & William St,3267,3793,-526,0.86,严重过剩
W 165 St & Fort Washington Ave,624,1161,-537,0.54,严重过剩
Nassau St & Navy St,1032,1575,-543,0.66,严重过剩
Broadway & Whipple St,1453,2002,-549,0.73,严重过剩
Union Ave & Wallabout St,1103,1659,-556,0.66,严重过剩
Icahn Stadium,426,983,-557,0.43,严重过剩
34 Ave & 38 St,1599,2158,-559,0.74,严重过剩
31 Pl & Hunters Point Ave,86,649,-563,0.13,严重过剩
Stagg St & Morgan Ave,362,930,-568,0.39,严重过剩
Walton Ave & E 151 St,194,765,-571,0.25,严重过剩
Borden Ave & Review Ave,179,754,-575,0.24,严重过剩
Metropolitan Ave & Bedford Ave,6834,7410,-576,0.92,严重过剩
Lexington Ave & E 127 St,1122,1699,-577,0.66,严重过剩
Bedford Ave & Nassau Ave,3610,4191,-581,0.86,严重过剩
34 St & 48 Ave,143,724,-581,0.2,严重过剩
36 St & 47 Ave,216,797,-581,0.27,严重过剩
Greenwich St & Rector St,1933,2522,-589,0.77,严重过剩
Maiden Ln & Pearl St,2605,3198,-593,0.81,严重过剩
N 5 St & Wythe Ave,2091,2689,-598,0.78,严重过剩
2 Ave & E 96 St,6146,6748,-602,0.91,严重过剩
Calyer St & Jewel St,1335,1937,-602,0.69,严重过剩
34 St & 4 Ave,467,1069,-602,0.44,严重过剩
5 Ave & E 87 St,5017,5620,-603,0.89,严重过剩
W Broadway & Watts St,487,1095,-608,0.44,严重过剩
E 163 St & Union Ave,679,1287,-608,0.53,严重过剩
Metropolitan Ave & Vandervoort Ave,102,711,-609,0.14,严重过剩
Bergen St & 4 Ave,2780,3402,-622,0.82,严重过剩
Sigourney St & Columbia St,417,1044,-627,0.4,严重过剩
N 10 St & Berry St,1365,1993,-628,0.68,严重过剩
W 35 St & 8 Ave,4820,5450,-630,0.88,严重过剩
Watts St & Greenwich St,3831,4461,-630,0.86,严重过剩
Jay St & Tech Pl,618,1251,-633,0.49,严重过剩
Tompkins Ave & Hopkins St,944,1578,-634,0.6,严重过剩
Kent Ave & N 7 St,4468,5108,-640,0.87,严重过剩
75 St & Roosevelt Ave,441,1082,-641,0.41,严重过剩
33 St & 47 Ave,333,974,-641,0.34,严重过剩
Stewart Ave & Johnson Ave,128,778,-650,0.16,严重过剩
Verona Pl & Fulton St,730,1382,-652,0.53,严重过剩
Paul Ave & W 205 St,186,844,-658,0.22,严重过剩
8 Ave & W 49 St,10854,11512,-658,0.94,严重过剩
Wythe Ave & Metropolitan Ave,5177,5836,-659,0.89,严重过剩
Jackson Ave & 46 Rd,2339,3001,-662,0.78,严重过剩
Myrtle Ave & Lewis Ave,1863,2527,-664,0.74,严重过剩
E 43 St & 2 Ave,4498,5163,-665,0.87,严重过剩
Skillman Ave & 43 Ave,946,1619,-673,0.58,严重过剩
Cauldwell Ave & E 158 St,753,1437,-684,0.52,严重过剩
Greenwich Ave & 8 Ave,7503,8194,-691,0.92,严重过剩
Goulden Ave & W 205 St,207,906,-699,0.23,严重过剩
Cadman Plaza E & Tillary St,1981,2686,-705,0.74,严重过剩
Bergen St & Smith St,4381,5097,-716,0.86,严重过剩
40 Ave & Crescent St,874,1598,-724,0.55,严重过剩
Bond St & Fulton St,1950,2682,-732,0.73,严重过剩
74 St & 37 Ave,595,1327,-732,0.45,严重过剩
5 Ave & E 30 St,1694,2436,-742,0.7,严重过剩
23 Ave & 31 St,684,1429,-745,0.48,严重过剩
Pleasant Ave & E 116 St,2611,3361,-750,0.78,严重过剩
Cadman Plaza E & Red Cross Pl,2219,2977,-758,0.75,严重过剩
10 St & 2 Ave,719,1488,-769,0.48,严重过剩
Peck Slip & South St,2496,3267,-771,0.76,严重过剩
E Fordham Rd & Webster Ave,1020,1795,-775,0.57,严重过剩
34 St & 38 Ave,611,1392,-781,0.44,严重过剩
E 123 St & Lexington Ave,1895,2684,-789,0.71,严重过剩
Johnson St & Brooklyn Bridge Blvd,1085,1874,-789,0.58,严重过剩
Steinway St & Broadway,2409,3204,-795,0.75,严重过剩
Willoughby Ave & Wyckoff Ave,848,1652,-804,0.51,严重过剩
E 149 St & Park Ave,671,1506,-835,0.45,严重过剩
N 11 St & Kent Ave,1245,2088,-843,0.6,严重过剩
E 35 St & Madison Ave,4296,5141,-845,0.84,严重过剩
South St & Broad St,67,913,-846,0.07,严重过剩
36 St & 4 Ave,1190,2043,-853,0.58,严重过剩
Devoe St & Lorimer St,2403,3259,-856,0.74,严重过剩
21 St & Queens Plaza North,1334,2191,-857,0.61,严重过剩
3 St & 3 Ave,1051,1920,-869,0.55,严重过剩
Eastern Pkwy & Franklin Ave,4491,5363,-872,0.84,严重过剩
10 St & 7 Ave,3355,4228,-873,0.79,严重过剩
Norman St & Wyckoff Ave,780,1653,-873,0.47,严重过剩
W 120 St & Claremont Ave,2085,2966,-881,0.7,严重过剩
Madison Ave & E 99 St,3200,4094,-894,0.78,严重过剩
31 St & 23 Ave,1424,2323,-899,0.61,严重过剩
Waterbury St & Stagg St,636,1535,-899,0.41,严重过剩
Fulton St & William St,3112,4025,-913,0.77,严重过剩
7 St & 3 Ave,1458,2377,-919,0.61,严重过剩
Forsyth St & Canal St,3849,4768,-919,0.81,严重过剩
Devoe St & Morgan Ave,405,1325,-920,0.31,严重过剩
45 Rd & 11 St,1413,2343,-930,0.6,严重过剩
Wyckoff Av & Jefferson St,594,1527,-933,0.39,严重过剩
Broadway & W 168 St,989,1930,-941,0.51,严重过剩
McKibbin St & Bogart St,960,1909,-949,0.5,严重过剩
Water St & Gouverneur Ln,1979,2938,-959,0.67,严重过剩
W 29 St & 9 Ave,7873,8841,-968,0.89,严重过剩
9 St & 44 Rd,630,1613,-983,0.39,严重过剩
5 Ave & E 72 St,4862,5849,-987,0.83,严重过剩
Kent Ave & Grand St,4044,5040,-996,0.8,严重过剩
Cliff St & Fulton St,3640,4648,-1008,0.78,严重过剩
Atlantic Ave & Fort Greene Pl,2499,3508,-1009,0.71,严重过剩
Sands St Gate,1786,2838,-1052,0.63,严重过剩
Schermerhorn St & Court St,2567,3631,-1064,0.71,严重过剩
E 67 St & Park Ave,2278,3362,-1084,0.68,严重过剩
St Ann's Ave & Westchester Ave,411,1508,-1097,0.27,严重过剩
Wythe Ave & N 13 St,1164,2271,-1107,0.51,严重过剩
E 44 St & 2 Ave,3642,4750,-1108,0.77,严重过剩
3 Ave & E 172 St,708,1817,-1109,0.39,严重过剩
61 St & Woodside Ave,893,2004,-1111,0.45,严重过剩
E 97 St & Madison Ave,4622,5733,-1111,0.81,严重过剩
E 149 St & Morris Ave,867,1983,-1116,0.44,严重过剩
W 116 St & Broadway,2991,4110,-1119,0.73,严重过剩
Park Ave & Marcus Garvey Blvd,1211,2339,-1128,0.52,严重过剩
Broadway & W 36 St,5504,6634,-1130,0.83,严重过剩
5 Ave & E 78 St,4472,5610,-1138,0.8,严重过剩
Sullivan St & Washington Sq,4349,5488,-1139,0.79,严重过剩
Douglass St & 3 Ave,2852,4004,-1152,0.71,严重过剩
E 25 St & 1 Ave,7633,8787,-1154,0.87,严重过剩
27 St & Hunter St,1556,2713,-1157,0.57,严重过剩
W 36 St & 7 Ave,2682,3849,-1167,0.7,严重过剩
W 168th S & Fort Washington Ave,1299,2469,-1170,0.53,严重过剩
Adams St & Prospect St,1919,3094,-1175,0.62,严重过剩
Dock St & Front St,1556,2741,-1185,0.57,严重过剩
E 1 St & 1 Ave,8644,9830,-1186,0.88,严重过剩
Wyckoff Av & Stanhope St,1331,2518,-1187,0.53,严重过剩
E 68 St & Madison Ave,2285,3477,-1192,0.66,严重过剩
Spruce St & Gold St,1315,2509,-1194,0.52,严重过剩
4 Ave & E 12 St,8403,9600,-1197,0.88,严重过剩
Gansevoort St & Hudson St,3771,4979,-1208,0.76,严重过剩
W 27 St & 6 Ave,4608,5835,-1227,0.79,严重过剩
Broadway & W 131 St,1284,2511,-1227,0.51,严重过剩
7 Ave & Park Pl,6951,8186,-1235,0.85,严重过剩
Front St & Jay St,3005,4279,-1274,0.7,严重过剩
2 Ave & 36 St,54,1338,-1284,0.04,严重过剩
W 17 St & 8 Ave,5700,6987,-1287,0.82,严重过剩
21 St & 43 Ave,604,1893,-1289,0.32,严重过剩
31 St & Hoyt Ave N,987,2293,-1306,0.43,严重过剩
Spruce St & Nassau St,3154,4470,-1316,0.71,严重过剩
E 102 St & Park Ave,1500,2818,-1318,0.53,严重过剩
Water St &  Fletcher St,1725,3051,-1326,0.57,严重过剩
E 98 St & Park Ave,1652,2980,-1328,0.55,严重过剩
Mercer St & Bleecker St,7854,9188,-1334,0.85,严重过剩
Sands St & Jay St,3231,4595,-1364,0.7,严重过剩
E 66 St & Madison Ave,1606,2986,-1380,0.54,严重过剩
Broadway & W 37 St,2726,4146,-1420,0.66,严重过剩
44 Dr & Jackson Ave,3064,4489,-1425,0.68,严重过剩
Franklin St & W Broadway,2154,3591,-1437,0.6,严重过剩
Church St & Worth St,2969,4409,-1440,0.67,严重过剩
45 Ave & 21 St,2662,4103,-1441,0.65,严重过剩
36 St & 3 Ave,250,1691,-1441,0.15,严重过剩
12 Ave & W 125 St,1872,3316,-1444,0.56,严重过剩
28 St & 41 Ave,2589,4068,-1479,0.64,严重过剩
Clinton Ave & Flushing Ave,1767,3283,-1516,0.54,严重过剩
Madison Ave & E 51 St,569,2099,-1530,0.27,严重过剩
30 St & 48 Ave,186,1718,-1532,0.11,严重过剩
W 40 St & 5 Ave,1004,2546,-1542,0.39,严重过剩
Pearl St & York St,991,2567,-1576,0.39,严重过剩
31 St & Ditmars Blvd,2093,3678,-1585,0.57,严重过剩
10 Ave & W 28 St,9306,10904,-1598,0.85,严重过剩
Chauncey St & Stuyvesant Ave,778,2380,-1602,0.33,严重过剩
W Broadway & W Houston St,2306,3913,-1607,0.59,严重过剩
48 St & Broadway,1261,2876,-1615,0.44,严重过剩
E 30 St & Park Ave S,5307,6937,-1630,0.77,严重过剩
Forsyth St & Grand St,6546,8176,-1630,0.8,严重过剩
Amsterdam Ave & W 119 St,2228,3859,-1631,0.58,严重过剩
W 116 St & Amsterdam Ave,3069,4703,-1634,0.65,严重过剩
Bus Slip & State St,1518,3159,-1641,0.48,严重过剩
36 St & Queens Blvd,452,2102,-1650,0.22,严重过剩
William St & Pine St,4060,5734,-1674,0.71,严重过剩
Lexington Ave & E 24 St,9566,11245,-1679,0.85,严重过剩
Warren St & W Broadway,3030,4712,-1682,0.64,严重过剩
Lafayette Ave & Ft Greene Pl,4705,6404,-1699,0.73,严重过剩
University Pl & E 8 St,5297,7000,-1703,0.76,严重过剩
Fulton St & Utica Ave,734,2461,-1727,0.3,严重过剩
Broadway & W 29 St,7702,9438,-1736,0.82,严重过剩
Walker St & Baxter St,2589,4353,-1764,0.59,严重过剩
Laight St & Hudson St,895,2672,-1777,0.33,严重过剩
1 Ave & E 30 St,10564,12344,-1780,0.86,严重过剩
Graham Ave & Conselyea St,4074,5859,-1785,0.7,严重过剩
King St & Varick St,3349,5136,-1787,0.65,严重过剩
Barclay St & Church St,2683,4489,-1806,0.6,严重过剩
Macon St & Nostrand Ave,2784,4673,-1889,0.6,严重过剩
Bridge St & Water St,2669,4563,-1894,0.58,严重过剩
Flushing Ave & Vanderbilt Ave,4145,6065,-1920,0.68,严重过剩
West St & Liberty St,10667,12594,-1927,0.85,严重过剩
Driggs Ave & N 9 St,3347,5282,-1935,0.63,严重过剩
Duffield St & Willoughby St,2751,4696,-1945,0.59,严重过剩
DeKalb Ave & Hudson Ave,3101,5048,-1947,0.61,严重过剩
Vesey Pl & River Terrace,11394,13373,-1979,0.85,严重过剩
West Broadway & Watts St,1573,3561,-1988,0.44,严重过剩
E 32 St & Park Ave,12236,14226,-1990,0.86,严重过剩
Queens Plaza North & Crescent St,4738,6740,-2002,0.7,严重过剩
Pearl St & Hanover Square,2239,4268,-2029,0.52,严重过剩
Plaza St West & Flatbush Ave,4685,6716,-2031,0.7,严重过剩
South St & Whitehall St,3386,5442,-2056,0.62,严重过剩
Main St & Plymouth St,2096,4155,-2059,0.5,严重过剩
3 Ave & E 62 St,4178,6247,-2069,0.67,严重过剩
Harrison St & Hudson St,2108,4181,-2073,0.5,严重过剩
Grand Concourse & E 144 St,698,2775,-2077,0.25,严重过剩
MacDougal St & Prince St,6452,8622,-2170,0.75,严重过剩
N 6 St & Bedford Ave,3607,5796,-2189,0.62,严重过剩
Carlton Ave & Flushing Ave,2540,4730,-2190,0.54,严重过剩
Washington Pl & Broadway,4085,6343,-2258,0.64,严重过剩
Montague St & Clinton St,3989,6281,-2292,0.64,严重过剩
W 35 St & Dyer Ave,3160,5452,-2292,0.58,严重过剩
Berry St & N 8 St,3110,5403,-2293,0.58,严重过剩
Broadway & Battery Pl,2203,4516,-2313,0.49,严重过剩
W 25 St & 6 Ave,7601,9915,-2314,0.77,严重过剩
W Broadway & Spring St,2637,4953,-2316,0.53,严重过剩
Convent Ave & W 135 St,1586,3934,-2348,0.4,严重过剩
Bleecker St & Crosby St,6908,9258,-2350,0.75,严重过剩
6 Ave & Walker St,2860,5223,-2363,0.55,严重过剩
Park Pl & Church St,2857,5220,-2363,0.55,严重过剩
LaGuardia Pl & W 3 St,4675,7098,-2423,0.66,严重过剩
Hudson Blvd W & W 36 St,3517,5960,-2443,0.59,严重过剩
Spring St & Hudson St,5238,7726,-2488,0.68,严重过剩
West St & Chambers St,10927,13436,-2509,0.81,严重过剩
River Ter & Warren St,4784,7301,-2517,0.66,严重过剩
Wyckoff Ave & Gates Ave,1711,4229,-2518,0.4,严重过剩
5 Ave & E 29 St,4749,7315,-2566,0.65,严重过剩
5 Ave & E 103 St,5952,8520,-2568,0.7,严重过剩
W 27 St & 7 Ave,12209,14825,-2616,0.82,严重过剩
Greene St & Prince St,1633,4251,-2618,0.38,严重过剩
Willoughby St & Fleet St,3689,6444,-2755,0.57,严重过剩
47 Ave & 31 St,382,3164,-2782,0.12,严重过剩
Cleveland Pl & Spring St,8004,10795,-2791,0.74,严重过剩
E 40 St & Park Ave,13040,15839,-2799,0.82,严重过剩
Murray St & Greenwich St,3871,6697,-2826,0.58,严重过剩
Lispenard St & Broadway,3794,6627,-2833,0.57,严重过剩
Jay St & York St,4639,7481,-2842,0.62,严重过剩
Grand St & Greene St,2457,5318,-2861,0.46,严重过剩
Howard St & Lafayette St,3429,6334,-2905,0.54,严重过剩
W 13 St & 5 Ave,7963,10878,-2915,0.73,严重过剩
W 35 St & 9 Ave,7267,10211,-2944,0.71,严重过剩
Whitehall St & Bridge St,686,3646,-2960,0.19,严重过剩
E 47 St & 1 Ave,3658,6662,-3004,0.55,严重过剩
Centre St & Chambers St,5702,8770,-3068,0.65,严重过剩
Mercer St & Spring St,2085,5168,-3083,0.4,严重过剩
Reade St & Broadway,2518,5642,-3124,0.45,严重过剩
31 St & Newtown Ave,3356,6535,-3179,0.51,严重过剩
Broadway & W 53 St,10775,13993,-3218,0.77,严重过剩
Vesey St & Church St,13099,16387,-3288,0.8,严重过剩
5 Ave & E 63 St,3026,6333,-3307,0.48,严重过剩
E 16 St & Irving Pl,6145,9530,-3385,0.64,严重过剩
Broadway & E 14 St,7299,10744,-3445,0.68,严重过剩
E 20 St & Park Ave,5759,9206,-3447,0.63,严重过剩
E 33 St & 5 Ave,6036,9484,-3448,0.64,严重过剩
Broadway & Morris St,2491,5993,-3502,0.42,严重过剩
Murray St & West St,3362,6892,-3530,0.49,严重过剩
11 Ave & W 27 St,7908,11444,-3536,0.69,严重过剩
Lafayette St & Grand St,2838,6415,-3577,0.44,严重过剩
Hudson St & W 13 St,3893,7574,-3681,0.51,严重过剩
9 Ave & W 18 St,7808,11492,-3684,0.68,严重过剩
Clinton St & Joralemon St,5373,9116,-3743,0.59,严重过剩
W 37 St & Broadway,1955,5707,-3752,0.34,严重过剩
6 Ave & Canal St,2015,5885,-3870,0.34,严重过剩
Washington St & Laight St,2200,6091,-3891,0.36,严重过剩
31 St & Thomson Ave,317,4218,-3901,0.08,严重过剩
7 Ave & W 55 St,3940,7872,-3932,0.5,严重过剩
6 Ave & Broome St,3927,7927,-4000,0.5,严重过剩
University Pl & E 14 St,9968,14003,-4035,0.71,严重过剩
E 39 St & Lexington Ave,9692,13753,-4061,0.7,严重过剩
W 26 St & 10 Ave,8032,12123,-4091,0.66,严重过剩
W 16 St & The High Line,7874,12040,-4166,0.65,严重过剩
Greenwich St & W Houston St,5723,9917,-4194,0.58,严重过剩
Lawrence St & Willoughby St,4552,8751,-4199,0.52,严重过剩
Central Park S & 6 Ave,5766,10244,-4478,0.56,严重过剩
Broadway & W 41 St,11416,15918,-4502,0.72,严重过剩
Broad St & Bridge St,1013,5521,-4508,0.18,严重过剩
Lafayette St & Jersey St,6134,10648,-4514,0.58,严重过剩
E 50 St & Park Ave,1783,6320,-4537,0.28,严重过剩
5 St & Market St,200,4739,-4539,0.04,严重过剩
W 30 St & 10 Ave,10685,15226,-4541,0.7,严重过剩
E 53 St & 3 Ave,5727,10352,-4625,0.55,严重过剩
E 56 St & Madison Ave,5135,9765,-4630,0.53,严重过剩
Fulton St & Adams St,5924,10604,-4680,0.56,严重过剩
E 45 St & 3 Ave,3410,8234,-4824,0.41,严重过剩
N 7 St & Driggs Ave,4383,9236,-4853,0.47,严重过剩
Old Slip & South St,3192,8067,-4875,0.4,严重过剩
W 21 St & 6 Ave,16510,21485,-4975,0.77,严重过剩
8 Ave & W 16 St,13389,18372,-4983,0.73,严重过剩
W 52 St & 5 Ave,715,5701,-4986,0.13,严重过剩
N Moore St & Hudson St,2775,7764,-4989,0.36,严重过剩
W 54 St & 6 Ave,955,5946,-4991,0.16,严重过剩
Vernon Blvd & 50 Ave,3858,8902,-5044,0.43,严重过剩
E 27 St & Park Ave S,7280,12347,-5067,0.59,严重过剩
E 40 St & 5 Ave,3898,9053,-5155,0.43,严重过剩
Fulton St & Broadway,4043,9266,-5223,0.44,严重过剩
Broadway & E 19 St,6295,11536,-5241,0.55,严重过剩
Lafayette St & E 8 St,7632,12913,-5281,0.59,严重过剩
10 Ave & W 14 St,4809,10118,-5309,0.48,严重过剩
E 43 St & Madison Ave,9482,14793,-5311,0.64,严重过剩
Washington Square E,3815,9136,-5321,0.42,严重过剩
W 15 St & 10 Ave,2618,7974,-5356,0.33,严重过剩
E 58 St & 3 Ave,7938,13459,-5521,0.59,严重过剩
E 48 St & 5 Ave,6682,12337,-5655,0.54,严重过剩
E 53 St & Madison Ave,2708,8398,-5690,0.32,严重过剩
W 20 St & 5 Ave,2652,8342,-5690,0.32,严重过剩
W 37 St & 5 Ave,4582,10342,-5760,0.44,严重过剩
W 56 St & 6 Ave,5132,11064,-5932,0.46,严重过剩
E 44 St & Lexington Ave,11649,17621,-5972,0.66,严重过剩
W 43 St & 6 Ave,1049,7119,-6070,0.15,严重过剩
Liberty St & Broadway,5464,11664,-6200,0.47,严重过剩
E 47 St & 2 Ave,8099,14372,-6273,0.56,严重过剩
W 34 St & 11 Ave,4833,11132,-6299,0.43,严重过剩
Centre St & Worth St,3273,9736,-6463,0.34,严重过剩
Broadway & W 38 St,7625,14203,-6578,0.54,严重过剩
Madison Av & E 51 St,2324,8963,-6639,0.26,严重过剩
W 51 St & Rockefeller Plaza,2325,8991,-6666,0.26,严重过剩
E 41 St & Madison Ave (SE corner),13934,20782,-6848,0.67,严重过剩
W 34 St & Hudson Blvd E,10320,17192,-6872,0.6,严重过剩
W 48 St &  Rockefeller Plaza,1875,8953,-7078,0.21,严重过剩
E 16 St & 5 Ave,7096,14191,-7095,0.5,严重过剩
E 27 St & 1 Ave,10834,18181,-7347,0.6,严重过剩
E 17 St & Broadway,9190,16566,-7376,0.55,严重过剩
Broadway & W 48 St,7606,15083,-7477,0.5,严重过剩
W 33 St & 10 Ave,5529,13027,-7498,0.42,严重过剩
Cooper Square & Astor Pl,8253,15758,-7505,0.52,严重过剩
E 53 St & Lexington Ave,6720,14320,-7600,0.47,严重过剩
E 56 St & 3 Ave,4935,12566,-7631,0.39,严重过剩
